security_id,symbol,name,series,tick_size,lot_size,instrument_type,segment,exchange
12022,AURIONPRO,Aurionpro Soln,EQ,5,1,ES,E,NSE
17295,NAGAFERT,NAGARJUN FERT AND CHE LTD,EQ,5,1,ES,E,NSE
1139,GICHSGFIN,GIC Housing Finance,EQ,5,1,ES,E,NSE
17818,LTIM,LTIMindtree Ltd,EQ,5,1,ES,E,NSE
17987,TRF,TRF,EQ,5,1,ES,E,NSE
2606,LEMONTREE,Lemon Tree Hotels,EQ,5,1,ES,E,NSE
1508,ASTERDM,Aster Dm Healthcare,EQ,5,1,ES,E,NSE
17307,AJMERA,Ajmera Realty & Infra Ind,EQ,5,1,ES,E,NSE
13192,ENIL,Entertainment Network,EQ,5,1,ES,E,NSE
11399,SALZERELEC,Salzer Electronics,EQ,5,1,ES,E,NSE
13839,DONEAR,Donear Ind.,EQ,5,1,ES,E,NSE
2610,PEARLPOLY,Pearl Polymers,EQ,5,1,ES,E,NSE
13510,AKASH,AKASH INFRA-PROJECTS LTD,EQ,5,1,ES,E,NSE
13826,SOBHA,Sobha,EQ,5,1,ES,E,NSE
2616,SEAMECLTD,Seamec,EQ,5,1,ES,E,NSE
16965,TATAMTRDVR,Tata Motors Dvr,EQ,5,1,ES,E,NSE
15332,NMDC,NMDC,EQ,5,1,ES,E,NSE
10580,TCI,Transport Corporation Of India,EQ,5,1,ES,E,NSE
12847,KRISHANA,KRISHANA PHOSCHEM LIMITED,EQ,5,1,ES,E,NSE
30023,ATULAUTO,Atul Auto,EQ,5,1,ES,E,NSE
3837,TOKYOPLAST,Tokyo Plast Intl,EQ,5,1,ES,E,NSE
445,5PAISA,5Paisa Capital,EQ,5,1,ES,E,NSE
13875,JINDRILL,Jindal Drilling & Ind.,EQ,5,1,ES,E,NSE
7374,STAR,Strides Pharma Science,EQ,5,1,ES,E,NSE
641,DNAMEDIA,DILIGENT MEDIA CORP LTD.,EQ,5,1,ES,E,NSE
1313,HARRMALAYA,Harrison Malayalam,EQ,5,1,ES,E,NSE
16045,PRINCEPIPE,Prince Pipes Fittings,EQ,5,1,ES,E,NSE
4394,MIRZAINT,Mirza International Limit,EQ,5,1,ES,E,NSE
21399,GANGESSECU,Ganges Securities,EQ,5,1,ES,E,NSE
16986,COUNCODOS,Country Condo'S,EQ,5,1,ES,E,NSE
477,BIRLACABLE,Birla Cable,EQ,5,1,ES,E,NSE
14309,INDIANB,Indian Bank,EQ,5,1,ES,E,NSE
14813,ADSL,Allied Digital Serv.,EQ,5,1,ES,E,NSE
3063,VEDL,Vedanta,EQ,5,1,ES,E,NSE
18504,TVVISION,TV VISION LIMITED,EQ,5,1,ES,E,NSE
6733,JINDALSTEL,Jindal Steel,EQ,5,1,ES,E,NSE
16933,INDBANK,Indbank Merch Bank,EQ,5,1,ES,E,NSE
29877,VIVIDHA,Visagar Polytex,EQ,5,1,ES,E,NSE
11452,CCL,CCL Products,EQ,5,1,ES,E,NSE
17603,MAHEPC,Mahindra Epc Irrigation,EQ,5,1,ES,E,NSE
341,BALRAMCHIN,Balrampur Chini Mills,EQ,5,1,ES,E,NSE
15283,KNRCON,Knr Constructions,EQ,5,1,ES,E,NSE
11262,IGL,Indraprastha Gas,EQ,5,1,ES,E,NSE
8424,VIPULLTD,Vipul,EQ,5,1,ES,E,NSE
1174,GNFC,Gujarat Narmada Valley F&C,EQ,5,1,ES,E,NSE
13451,RATNAMANI,Ratnamani Metals & Tubes,EQ,5,1,ES,E,NSE
7,AARTIIND,Aarti Industries,EQ,5,1,ES,E,NSE
18321,LGBBROSLTD,LG Balakrishnan & Bros,EQ,5,1,ES,E,NSE
20203,URJA,Urja Global,EQ,5,1,ES,E,NSE
9867,NEXTMEDIA,Next Mediaworks,EQ,5,1,ES,E,NSE
11184,IDFCFIRSTB,IDFC First Bank,EQ,5,1,ES,E,NSE
17062,PALREDTEC,Palred Technologies Limited,EQ,5,1,ES,E,NSE
13175,NITINSPIN,Nitin Spinners,EQ,5,1,ES,E,NSE
4391,GULFOILLUB,Gulf Oil Lubricants India,EQ,5,1,ES,E,NSE
14947,MOTILALOFS,Motilal Oswal Fin Serv,EQ,5,1,ES,E,NSE
20188,WABAG,Va Tech Wabag,EQ,5,1,ES,E,NSE
3066,SESHAPAPER,Seshasayee Paper & Boards,EQ,5,1,ES,E,NSE
24196,VADILALIND,Vadilal Industries,EQ,5,1,ES,E,NSE
28859,PROZONER,Prozone realty,EQ,5,1,ES,E,NSE
4525,DYNAMATECH,Dynamatic Technologies,EQ,5,1,ES,E,NSE
20425,NACLIND,NACL Industries,EQ,5,1,ES,E,NSE
19761,ADFFOODS,ADF Foods,EQ,5,1,ES,E,NSE
1675,ITI,ITI,EQ,5,1,ES,E,NSE
10905,GENESYS,Genesys Intl Corpn,EQ,5,1,ES,E,NSE
25358,PGEL,PG Electroplast,EQ,5,1,ES,E,NSE
31415,NBCC,NBCC,EQ,5,1,ES,E,NSE
14602,WEBELSOLAR,Websol Energy System,EQ,5,1,ES,E,NSE
13342,VAKRANGEE,Vakrangee,EQ,5,1,ES,E,NSE
426,BHARATGEAR,Bharat Gears,EQ,5,1,ES,E,NSE
20698,SCHAND,S Chand And Company,EQ,5,1,ES,E,NSE
2809,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,EQ,5,1,ES,E,NSE
4067,MARICO,Marico,EQ,5,1,ES,E,NSE
20196,BEDMUTHA,Bedmutha Industries,EQ,5,1,ES,E,NSE
11359,DHANBANK,Dhanlaxmi Bank,EQ,5,1,ES,E,NSE
19372,SPCENET,Spacenet Enters Ind,EQ,5,1,ES,E,NSE
1085,GABRIEL,Gabriel India,EQ,5,1,ES,E,NSE
21469,OPTIEMUS,Optiemus Infracom,EQ,5,1,ES,E,NSE
31138,COMPUSOFT,Compucom Software,EQ,5,1,ES,E,NSE
5528,KOTHARIPRO,Kothari Products,EQ,5,1,ES,E,NSE
2319,NCC,NCC,EQ,5,1,ES,E,NSE
6961,MENONBE,Menon Bearings,EQ,5,1,ES,E,NSE
15194,BURNPUR,Burnpur Cement,EQ,5,1,ES,E,NSE
5948,SOUTHBANK,South Indian Bank,EQ,5,1,ES,E,NSE
11373,BIOCON,Biocon,EQ,5,1,ES,E,NSE
14440,NAHARSPING,Nahar Spinning Mills,EQ,5,1,ES,E,NSE
20080,EROSMEDIA,Eros International Media,EQ,5,1,ES,E,NSE
3637,JUBLPHARMA,Jubilant Life Science,EQ,5,1,ES,E,NSE
17764,REFEX,Refex Industries,EQ,5,1,ES,E,NSE
11483,LT,LT - Larsen & Tubro,EQ,5,1,ES,E,NSE
34,ADORWELD,Ador Welding,EQ,5,1,ES,E,NSE
17507,INCREDIBLE,Adhunik Industries,EQ,5,1,ES,E,NSE
15083,ADANIPORTS,Adani Ports,EQ,5,1,ES,E,NSE
18652,ICICIPRULI,ICICI Prudential Life Ins.,EQ,5,1,ES,E,NSE
11596,LINCOLN,Lincoln Pharma,EQ,5,1,ES,E,NSE
10993,INDORAMA,Indo Rama Synthetics,EQ,5,1,ES,E,NSE
10285,AYMSYNTEX,Aym Syntex,EQ,5,1,ES,E,NSE
8479,TVSMOTOR,TVS Motors,EQ,5,1,ES,E,NSE
18679,HPL,Hpl Electric & Power,EQ,5,1,ES,E,NSE
3761,RITES,Rites,EQ,5,1,ES,E,NSE
18252,SPAL,S. P. Apparels,EQ,5,1,ES,E,NSE
10530,SHARDAMOTR,Sharda Motor Industries,EQ,5,1,ES,E,NSE
5142,CIGNITITEC,Cigniti Technologies,EQ,5,1,ES,E,NSE
1363,HINDALCO,Hindalco Industries,EQ,5,1,ES,E,NSE
3345,SUNDRMFAST,Sundram Fasteners,EQ,5,1,ES,E,NSE
14304,FSL,Firstsource Solutions,EQ,5,1,ES,E,NSE
19205,HEADSUP,The Mandhana Ret Vent,EQ,5,1,ES,E,NSE
3324,SUBROS,Subros,EQ,5,1,ES,E,NSE
13982,JASH,JASH ENGINEERING LIMITED,EQ,5,1,ES,E,NSE
11155,CREATIVE,Creative Peri & Dist,EQ,5,1,ES,E,NSE
21623,APEX,Apex Frozen Foods,EQ,5,1,ES,E,NSE
583,CANFINHOME,Can Fin Homes,EQ,5,1,ES,E,NSE
1250,CASTROLIND,Castrol India,EQ,5,1,ES,E,NSE
742,COSMOFIRST,Cosmo First,EQ,5,1,ES,E,NSE
23650,MUTHOOTFIN,Muthoot Finance,EQ,5,1,ES,E,NSE
7463,MANAKSTEEL,Manaksia Steels,EQ,5,1,ES,E,NSE
4204,MOTHERSON,MOTHERSON,EQ,5,1,ES,E,NSE
2277,MRF,MRF,EQ,5,1,ES,E,NSE
9428,SKIPPER,Skipper,EQ,5,1,ES,E,NSE
11407,XPROINDIA,Xpro India,EQ,5,1,ES,E,NSE
6596,SONATSOFTW,Sonata Software,EQ,5,1,ES,E,NSE
10768,OAL,Oriental Aromatics,EQ,5,1,ES,E,NSE
13211,JAGRAN,Jagran Prakashan,EQ,5,1,ES,E,NSE
1521,INDIAGLYCO,India Glycols,EQ,5,1,ES,E,NSE
5258,INDUSINDBK,Indusind Bank,EQ,5,1,ES,E,NSE
9046,AGROPHOS,Agro Phos India,EQ,5,1,ES,E,NSE
15199,MANAKSIA,MANAKSIA LTD.,EQ,5,1,ES,E,NSE
13786,TORNTPOWER,Torrent Power,EQ,5,1,ES,E,NSE
1375,HCC,Hindustan Construction Company,EQ,5,1,ES,E,NSE
20830,MOIL,Moil,EQ,5,1,ES,E,NSE
17770,GROBTEA,The Grob Tea Company,EQ,5,1,ES,E,NSE
1023,FEDERALBNK,Federal Bank,EQ,5,1,ES,E,NSE
1576,GILLETTE,Gillette India,EQ,5,1,ES,E,NSE
20642,JINDWORLD,Jindal Worldwide,EQ,5,1,ES,E,NSE
18564,LTTS,L&T Technology Services,EQ,5,1,ES,E,NSE
6994,BSOFT,Birlasoft,EQ,5,1,ES,E,NSE
15347,GSS,GSS Infotech,EQ,5,1,ES,E,NSE
2112,MARALOVER,Maral Overseas,EQ,5,1,ES,E,NSE
6125,GOODLUCK,Goodluck India,EQ,5,1,ES,E,NSE
11511,CENTEXT,Century Extrusions,EQ,5,1,ES,E,NSE
16639,KIRIINDUS,Kiri Industries,EQ,5,1,ES,E,NSE
8828,GAEL,Gujarat Ambuja Exports,EQ,5,1,ES,E,NSE
14537,DISHTV,Dish TV,EQ,5,1,ES,E,NSE
20906,A2ZINFRA,A2Z Infra Engineering,EQ,5,1,ES,E,NSE
724,TATACOFFEE,Tata Coffee,EQ,5,1,ES,E,NSE
9014,ANUP,The Anup Engineering,EQ,5,1,ES,E,NSE
15254,CEATLTD,CEAT,EQ,5,1,ES,E,NSE
10948,STCINDIA,The State Trading Corpn,EQ,5,1,ES,E,NSE
13688,GATI,GATI,EQ,5,1,ES,E,NSE
595,CARBORUNIV,Carborundum Universal,EQ,5,1,ES,E,NSE
22415,LOVABLE,Lovable Lingerie,EQ,5,1,ES,E,NSE
1190,FMGOETZE,Federal-Mogul Goetze,EQ,5,1,ES,E,NSE
14245,TVSSRICHAK,TVS Srichakra,EQ,5,1,ES,E,NSE
12018,SUZLON,Suzlon,EQ,5,1,ES,E,NSE
2283,MRPL,MRPL,EQ,5,1,ES,E,NSE
9356,MSTCLTD,MSTC,EQ,5,1,ES,E,NSE
11852,SURYALAXMI,Suryalakshmi Cotton Mills,EQ,5,1,ES,E,NSE
28899,KITEX,Kitex Garments,EQ,5,1,ES,E,NSE
11293,UNIENTER,Uniphos Enterprises,EQ,5,1,ES,E,NSE
15303,BANG,Bang Overseas,EQ,5,1,ES,E,NSE
14198,TIMKEN,Timken India,EQ,5,1,ES,E,NSE
3980,TNPL,Tamilnadu Newsprt & Paper,EQ,5,1,ES,E,NSE
10726,INDIAMART,Indiamart,EQ,5,1,ES,E,NSE
958,ESCORTS,Escorts Kubota,EQ,5,1,ES,E,NSE
4041,JAYAGROGN,Jayant Agro Organics,EQ,5,1,ES,E,NSE
15883,HINDWAREAP,Somany Hom Innovation,EQ,5,1,ES,E,NSE
3327,SUDARSCHEM,Sudarshan Chemical Inds L,EQ,5,1,ES,E,NSE
5385,AAVAS,Aavas Financiers,EQ,5,1,ES,E,NSE
15228,UJJIVANSFB,Ujjivan Small Finance Bank,EQ,5,1,ES,E,NSE
25780,APLAPOLLO,Apl Apollo Tubes,EQ,5,1,ES,E,NSE
9931,VIKASLIFE,VIKAS Lifecare,EQ,5,1,ES,E,NSE
17869,JSWENERGY,JSW Energy,EQ,5,1,ES,E,NSE
17625,MOLDTECH,Mold-Tek Technologies,EQ,5,1,ES,E,NSE
19913,DMART,Avenue Supermarts,EQ,5,1,ES,E,NSE
14917,TAKE,Take Solutions,EQ,5,1,ES,E,NSE
12026,RENUKA,Shree Renuka Sugars,EQ,5,1,ES,E,NSE
21131,TEJASNET,Tejas Networks,EQ,5,1,ES,E,NSE
11864,PRIMESECU,Prime Securities,EQ,5,1,ES,E,NSE
1515,INDIACEM,India Cements,EQ,5,1,ES,E,NSE
18883,SJVN,SJVN,EQ,5,1,ES,E,NSE
4007,CORALFINAC,Coral India Finance,EQ,5,1,ES,E,NSE
19931,ORISSAMINE,Orissa Min Dev Co,EQ,5,1,ES,E,NSE
3721,TATACOMM,Tata Communications,EQ,5,1,ES,E,NSE
3411,TATAELXSI,Tata Elxsi,EQ,5,1,ES,E,NSE
14043,SARLAPOLY,Sarla Perf. Fibers,EQ,5,1,ES,E,NSE
20178,AKSHARCHEM,Aksharchem India,EQ,5,1,ES,E,NSE
11471,EXCELINDUS,Excel Industries,EQ,5,1,ES,E,NSE
14466,KIRLFER,Kirloskar Ferrous Ind,EQ,5,1,ES,E,NSE
14889,ASIANTILES,Asian Granito India,EQ,5,1,ES,E,NSE
11909,SWELECTES,Swelect Energy Systems,EQ,5,1,ES,E,NSE
21740,CHOLAHLDNG,Cholamandalam Fin Hol,EQ,5,1,ES,E,NSE
157,APOLLOHOSP,Apollo Hospitals,EQ,5,1,ES,E,NSE
3506,TITAN,Titan,EQ,5,1,ES,E,NSE
10666,PNB,Punjab National Bank,EQ,5,1,ES,E,NSE
335,BALKRISIND,Balkrishna Ind.,EQ,5,1,ES,E,NSE
3348,SUNFLAG,Sunflag Iron,EQ,5,1,ES,E,NSE
1660,ITC,ITC,EQ,5,1,ES,E,NSE
3417,HONAUT,Honeywell Automation,EQ,5,1,ES,E,NSE
3129,SHREYAS,Shreyas Shipping & Logist,EQ,5,1,ES,E,NSE
19631,PRICOLLTD,Pricol,EQ,5,1,ES,E,NSE
21770,ICICIGI,ICICI Lombard General Ins.,EQ,5,1,ES,E,NSE
20877,PSPPROJECT,PSP Projects,EQ,5,1,ES,E,NSE
1127,GHCL,GHCL,EQ,5,1,ES,E,NSE
857,DHAMPURSUG,Dhampur Sugar Mills,EQ,5,1,ES,E,NSE
20092,TASTYBITE,Tasty Bite Eatables,EQ,5,1,ES,E,NSE
8840,USHAMART,Usha Martin,EQ,5,1,ES,E,NSE
5143,JAICORPLTD,Jai Corp,EQ,5,1,ES,E,NSE
25718,POLYMED,Poly Medicure,EQ,5,1,ES,E,NSE
25574,SHAKTIPUMP,Shakti Pumps,EQ,5,1,ES,E,NSE
7852,INOXWIND,Inox Wind,EQ,5,1,ES,E,NSE
18571,GNA,G N A Axles,EQ,5,1,ES,E,NSE
16669,BAJAJ-AUTO,Bajaj Auto,EQ,5,1,ES,E,NSE
14745,ADVANIHOTR,Advani Hotels & Resorts,EQ,5,1,ES,E,NSE
27297,RTNINDIA,RATTANINDIA ENT LIMITED,EQ,5,1,ES,E,NSE
11309,BALAXI,BALAXI PHARMA LTD,EQ,5,1,ES,E,NSE
20374,COALINDIA,Coal India,EQ,5,1,ES,E,NSE
8054,KTKBANK,Karnataka Bank,EQ,5,1,ES,E,NSE
11253,WELSPUNIND,Welspun India,EQ,5,1,ES,E,NSE
15214,DVL,Dhunseri Ventures,EQ,5,1,ES,E,NSE
2988,SANDESH,Sandesh,EQ,5,1,ES,E,NSE
14523,ICRA,ICRA,EQ,5,1,ES,E,NSE
1672,HGINFRA,H.G.Infra Engineering,EQ,5,1,ES,E,NSE
14480,GOKULAGRO,Gokul Agro Resources,EQ,5,1,ES,E,NSE
29050,ZUARI,Zuari Agro Chemicals,EQ,5,1,ES,E,NSE
21001,PSB,Punjab & Sind Bank,EQ,5,1,ES,E,NSE
16725,RPGLIFE,RPG Life Sciences,EQ,5,1,ES,E,NSE
7413,MANAKCOAT,Man Coat Metal & Ind,EQ,5,1,ES,E,NSE
3718,VOLTAS,Voltas,EQ,5,1,ES,E,NSE
981,EPL,Essel Propack,EQ,5,1,ES,E,NSE
480,BIRLACORPN,Birla Corporation,EQ,5,1,ES,E,NSE
163,APOLLOTYRE,Apollo Tyres,EQ,5,1,ES,E,NSE
27095,SWANENERGY,Swan Energy,EQ,5,1,ES,E,NSE
14937,CIEINDIA,Mahindra Cie Auto,EQ,5,1,ES,E,NSE
277,GICRE,General Ins Corp Of India,EQ,5,1,ES,E,NSE
19061,MANAPPURAM,Manappuram Finance,EQ,5,1,ES,E,NSE
4105,SILINV,Sil Investments,EQ,5,1,ES,E,NSE
20621,PENIND,Pennar Industries,EQ,5,1,ES,E,NSE
11841,KENNAMET,Kennametal India,EQ,5,1,ES,E,NSE
29284,VMART,Vmart Retail,EQ,5,1,ES,E,NSE
7982,GRWRHITECH,Garware Hi-Tech Films,EQ,5,1,ES,E,NSE
13976,TANLA,Tanla Platforms,EQ,5,1,ES,E,NSE
11032,SANGINITA,Sanginita Chemicals,EQ,5,1,ES,E,NSE
11935,SPLIL,Spl Industries,EQ,5,1,ES,E,NSE
11915,YESBANK,Yes Bank,EQ,5,1,ES,E,NSE
25690,DSSL,Dynacons Sys & Soln,EQ,5,1,ES,E,NSE
21275,SUMMITSEC,Summit Securities,EQ,5,1,ES,E,NSE
1076,ZENSARTECH,Zensar Technologies,EQ,5,1,ES,E,NSE
13565,RAMANEWS,Shree Rama Newsprint,EQ,5,1,ES,E,NSE
18371,NDGL,Naga Dhunseri Group,EQ,5,1,ES,E,NSE
17963,NESTLEIND,Nestle India,EQ,5,1,ES,E,NSE
3672,SOLARA,Solara Active Pharma Scie,EQ,5,1,ES,E,NSE
18124,DBREALTY,D B Realty,EQ,5,1,ES,E,NSE
11543,COFORGE,Coforge Limited,EQ,5,1,ES,E,NSE
1467,AKZOINDIA,Akzo Nobel,EQ,5,1,ES,E,NSE
28877,MORARJEE,Morarjee Textiles,EQ,5,1,ES,E,NSE
16719,ALMONDZ,Almondz Global Securities,EQ,5,1,ES,E,NSE
21541,JUBLINDS,Jubilant Industries,EQ,5,1,ES,E,NSE
347,BANARBEADS,Banaras Beads,EQ,5,1,ES,E,NSE
1663,ATFL,Agro Tech Foods,EQ,5,1,ES,E,NSE
11355,PTC,Ptc India,EQ,5,1,ES,E,NSE
3676,VESUVIUS,Vesuvius India,EQ,5,1,ES,E,NSE
15174,TRIL,Trans & Recti.,EQ,5,1,ES,E,NSE
17833,AHLUCONT,Ahluwalia Contracts,EQ,5,1,ES,E,NSE
10099,GODREJCP,Godrej Consumer Products,EQ,5,1,ES,E,NSE
12124,DOLATALGO,Dolat Investments,EQ,5,1,ES,E,NSE
14657,INSECTICID,Insecticides,EQ,5,1,ES,E,NSE
13421,EMKAY,Emkay Global Fin Serv,EQ,5,1,ES,E,NSE
910,EICHERMOT,Eicher Motors,EQ,5,1,ES,E,NSE
11905,GENUSPOWER,Genus Power Infrastru,EQ,5,1,ES,E,NSE
13821,RUCHIRA,Ruchira Papers,EQ,5,1,ES,E,NSE
30108,ABFRL,Aditya Birla Fashion,EQ,5,1,ES,E,NSE
20302,PRESTIGE,Prestige Estates Projects,EQ,5,1,ES,E,NSE
11872,GRANULES,Granules India,EQ,5,1,ES,E,NSE
31507,JPOLYINVST,Jind Pol Inv & Fin Co,EQ,5,1,ES,E,NSE
425,KHADIM,Khadim India,EQ,5,1,ES,E,NSE
6385,CCHHL,Country Club Hospitality,EQ,5,1,ES,E,NSE
14299,PFC,Power Finance Corporation,EQ,5,1,ES,E,NSE
13810,GREENPANEL,Greenpanel Industries,EQ,5,1,ES,E,NSE
18208,ORIENTLTD,Orient Press,EQ,5,1,ES,E,NSE
17256,ALBERTDAVD,Albert David,EQ,5,1,ES,E,NSE
11058,SECURKLOUD,SECUREKLOUD TECH LIMITED,EQ,5,1,ES,E,NSE
13776,GESHIP,The Ge Shpg.Ltd,EQ,5,1,ES,E,NSE
15068,RELIGARE,Religare Enterprises,EQ,5,1,ES,E,NSE
11957,IDFC,IDFC,EQ,5,1,ES,E,NSE
11813,SHOPERSTOP,Shoppers Stop,EQ,5,1,ES,E,NSE
29124,PCJEWELLER,PC JEWELLER LTD,EQ,5,1,ES,E,NSE
19943,DEEPAKNTR,Deepak Nitrite,EQ,5,1,ES,E,NSE
4503,MPHASIS,Mphasis,EQ,5,1,ES,E,NSE
13941,PRAENG,Prajay Eng. Syn.,EQ,5,1,ES,E,NSE
10310,AURUM,Majesco,EQ,5,1,ES,E,NSE
3363,SUPREMEIND,Supreme Industries,EQ,5,1,ES,E,NSE
278,AUTOAXLES,Automotive Axles,EQ,5,1,ES,E,NSE
8050,MAHLIFE,Mahindra Lifespace Devltd,EQ,5,1,ES,E,NSE
11239,NSIL,Nalwa Sons Investments Lt,EQ,5,1,ES,E,NSE
13381,KKCL,Kewal Kiran Clothing,EQ,5,1,ES,E,NSE
4279,DENORA,De Nora India,EQ,5,1,ES,E,NSE
14116,GANDHITUBE,Gandhi Spl. Tubes,EQ,5,1,ES,E,NSE
7401,RAJESHEXPO,Rajesh Exports,EQ,5,1,ES,E,NSE
4870,INDSWFTLAB,IND SWIFT LABORATORIES LT,EQ,5,1,ES,E,NSE
3987,GREENPLY,Greenply Industries,EQ,5,1,ES,E,NSE
11065,NATHBIOGEN,Nath Bio-Genes,EQ,5,1,ES,E,NSE
3432,TATACONSUM,Tata Consumer Products,EQ,5,1,ES,E,NSE
13290,BLKASHYAP,B.L.KASHYAP & SON LTD,EQ,5,1,ES,E,NSE
13796,MANALIPETC,Manali Petrochemicals Lt,EQ,5,1,ES,E,NSE
4717,GAIL,GAIL,EQ,5,1,ES,E,NSE
2705,PRAJIND,Praj Industries,EQ,5,1,ES,E,NSE
317,BAJFINANCE,Bajaj Finance,EQ,5,1,ES,E,NSE
14096,SIYSIL,Siyaram Silk Mills,EQ,5,1,ES,E,NSE
11860,JKPAPER,JK Paper,EQ,5,1,ES,E,NSE
9384,CREATIVEYE,Creative Eye,EQ,5,1,ES,E,NSE
20063,SASTASUNDR,SASTASUNDAR VENTURES LTD,EQ,5,1,ES,E,NSE
25897,MINDACORP,Minda Corporation,EQ,5,1,ES,E,NSE
13844,MMFL,M.M.Forgings,EQ,5,1,ES,E,NSE
10297,PPL,Prakash Pipes,EQ,5,1,ES,E,NSE
13658,GEECEE,Geecee Ventures,EQ,5,1,ES,E,NSE
17263,ARMANFIN,Arman Financial Services,EQ,5,1,ES,E,NSE
7420,MANAKALUCO,Manaksia Aluminium Company,EQ,5,1,ES,E,NSE
15044,DELTACORP,Delta Corp,EQ,5,1,ES,E,NSE
928,ELECTCAST,Electrosteel Castings,EQ,5,1,ES,E,NSE
17635,ZYDUSWELL,Zydus Wellness,EQ,5,1,ES,E,NSE
676,EXIDEIND,Exide Industries,EQ,5,1,ES,E,NSE
11626,WELENT,Welspun Enterprises,EQ,5,1,ES,E,NSE
13457,KAMDHENU,Kamdhenu,EQ,5,1,ES,E,NSE
18039,ADVENZYMES,Advanced Enzyme Tech,EQ,5,1,ES,E,NSE
14966,CSBBANK,CSB Bank,EQ,5,1,ES,E,NSE
2643,PFIZER,Pfizer,EQ,5,1,ES,E,NSE
9683,KPITTECH,Kpit Technologies,EQ,5,1,ES,E,NSE
20413,IOLCP,IOL Chem And Pharma,EQ,5,1,ES,E,NSE
236,ASIANPAINT,Asian Paints,EQ,5,1,ES,E,NSE
916,EIDPARRY,EID Parry,EQ,5,1,ES,E,NSE
11817,MANGALAM,MANGALAM DRUG & CHEM LTD,EQ,5,1,ES,E,NSE
2859,RAYMOND,Raymond,EQ,5,1,ES,E,NSE
19731,GPPL,Gujarat Pipavav Port,EQ,5,1,ES,E,NSE
14346,ORIENTALTL,Oriental Trimex,EQ,5,1,ES,E,NSE
2866,RCF,Rashtriya Chemicals & Fer,EQ,5,1,ES,E,NSE
11581,GULFPETRO,Gp Petroleums,EQ,5,1,ES,E,NSE
11549,TEXINFRA,Texmaco Infra & Holdg,EQ,5,1,ES,E,NSE
11325,MUKANDLTD,Mukand,EQ,5,1,ES,E,NSE
13880,BANCOINDIA,Banco Products,EQ,5,1,ES,E,NSE
1053,UFLEX,Uflex,EQ,5,1,ES,E,NSE
13352,MALUPAPER,Malu Paper Mills,EQ,5,1,ES,E,NSE
15337,RAIN,Rain Industries,EQ,5,1,ES,E,NSE
13251,SAKUMA,Sakuma Exports,EQ,5,1,ES,E,NSE
11377,MAHABANK,Bank Of Maharashtra,EQ,5,1,ES,E,NSE
17999,UNITEDTEA,United Nilgiri Tea,EQ,5,1,ES,E,NSE
1185,AMBER,Amber Enterprises,EQ,5,1,ES,E,NSE
13517,EMAMILTD,Emami,EQ,5,1,ES,E,NSE
18220,KECL,Kirloskar Electric Co,EQ,5,1,ES,E,NSE
14712,HGS,Hinduja Global Sols.,EQ,5,1,ES,E,NSE
4421,CREDITACC,Creditaccess Grameen,EQ,5,1,ES,E,NSE
1372,HINDCOMPOS,Hindustan Composites,EQ,5,1,ES,E,NSE
2514,OSWALAGRO,Oswal Agro Mills,EQ,5,1,ES,E,NSE
4172,TCNSBRANDS,Tcns Clothing Co.,EQ,5,1,ES,E,NSE
13072,IIFLSEC,IIFL Securities,EQ,5,1,ES,E,NSE
3384,SWARAJENG,Swaraj Engines,EQ,5,1,ES,E,NSE
438,BHEL,BHEL,EQ,5,1,ES,E,NSE
13656,ALICON,Alicon Castalloy,EQ,5,1,ES,E,NSE
8771,MEP,Mep Infra. Developers,EQ,5,1,ES,E,NSE
4963,ICICIBANK,ICICI Bank,EQ,5,1,ES,E,NSE
18110,VASCONEQ,Vascon Engineers,EQ,5,1,ES,E,NSE
10453,SATIN,Satin Creditcare Network,EQ,5,1,ES,E,NSE
19265,BLISSGVS,Bliss Gvs Pharma,EQ,5,1,ES,E,NSE
14557,AROGRANITE,Aro Granite Industries,EQ,5,1,ES,E,NSE
757,CRISIL,CRISIL,EQ,5,1,ES,E,NSE
7851,RAMCOSYS,Ramco Systems,EQ,5,1,ES,E,NSE
13305,CENTURYPLY,Century Plyboards,EQ,5,1,ES,E,NSE
10738,OFSS,Oracle Financial Services,EQ,5,1,ES,E,NSE
9309,STLTECH,Sterlite Technologies,EQ,5,1,ES,E,NSE
1153,GLAXO,GlaxoSmithKline Pharma,EQ,5,1,ES,E,NSE
1570,GMMPFAUDLR,Gmm Pfaudler,EQ,5,1,ES,E,NSE
2711,PRECOT,Precot Meridian,EQ,5,1,ES,E,NSE
1708,JAYBARMARU,Jay Bharat Maruti,EQ,5,1,ES,E,NSE
2716,BUTTERFLY,Butterfly Gandhimathi App,EQ,5,1,ES,E,NSE
4299,STERTOOLS,Sterling Tools,EQ,5,1,ES,E,NSE
9111,ARVINDFASN,Arvind Fashions,EQ,5,1,ES,E,NSE
13966,HBLPOWER,Hbl Power Systems,EQ,5,1,ES,E,NSE
14761,NELCAST,Nelcast,EQ,5,1,ES,E,NSE
11743,JINDALPHOT,Jindal Photo,EQ,5,1,ES,E,NSE
5938,MONTECARLO,Monte Carlo Fashions,EQ,5,1,ES,E,NSE
2844,RANEHOLDIN,Rane Holdings,EQ,5,1,ES,E,NSE
21840,DIAMONDYD,Prataap Snacks,EQ,5,1,ES,E,NSE
13637,JMFINANCIL,JM Financial,EQ,5,1,ES,E,NSE
