"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"141040","SRF-Jun2026-2540-PE","SRF 30 JUN 2540 PUT","","5.0000","200","OPTSTK","D","NSE","59.3000","0.0500","2026-06-30 14:00:00","2540.0","10000"
"140435","SOLARINDS-Jun2026-18250-PE","SOLARINDS 30 JUN 18250 PUT","","5.0000","50","OPTSTK","D","NSE","1199.3500","88.3500","2026-06-30 14:00:00","18250.0","1500"
"141881","SUPREMEIND-Jun2026-3450-CE","SUPREMEIND 30 JUN 3450 CALL","","5.0000","175","OPTSTK","D","NSE","315.7500","66.2500","2026-06-30 14:00:00","3450.0","7000"
"141882","SUPREMEIND-Jun2026-3450-PE","SUPREMEIND 30 JUN 3450 PUT","","5.0000","175","OPTSTK","D","NSE","154.9000","0.0500","2026-06-30 14:00:00","3450.0","7000"
"140438","SOLARINDS-Jun2026-18750-CE","SOLARINDS 30 JUN 18750 CALL","","5.0000","50","OPTSTK","D","NSE","1021.9500","0.0500","2026-06-30 14:00:00","18750.0","1500"
"140439","SOLARINDS-Jun2026-18750-PE","SOLARINDS 30 JUN 18750 PUT","","5.0000","50","OPTSTK","D","NSE","1581.5000","252.5000","2026-06-30 14:00:00","18750.0","1500"
"140440","SOLARINDS-Jun2026-19250-CE","SOLARINDS 30 JUN 19250 CALL","","5.0000","50","OPTSTK","D","NSE","755.1500","0.0500","2026-06-30 14:00:00","19250.0","1500"
"140441","SOLARINDS-Jun2026-19250-PE","SOLARINDS 30 JUN 19250 PUT","","5.0000","50","OPTSTK","D","NSE","2196.0000","662.0000","2026-06-30 14:00:00","19250.0","1500"
"140442","SOLARINDS-Jun2026-19750-CE","SOLARINDS 30 JUN 19750 CALL","","5.0000","50","OPTSTK","D","NSE","664.0500","14.4500","2026-06-30 14:00:00","19750.0","1500"
"140443","SOLARINDS-Jun2026-19750-PE","SOLARINDS 30 JUN 19750 PUT","","5.0000","50","OPTSTK","D","NSE","2650.8500","933.1500","2026-06-30 14:00:00","19750.0","1500"
"140444","SOLARINDS-Jun2026-20500-CE","SOLARINDS 30 JUN 20500 CALL","","5.0000","50","OPTSTK","D","NSE","345.5500","0.0500","2026-06-30 14:00:00","20500.0","1500"
"140445","SOLARINDS-Jun2026-20500-PE","SOLARINDS 30 JUN 20500 PUT","","5.0000","50","OPTSTK","D","NSE","3134.4000","1190.8000","2026-06-30 14:00:00","20500.0","1500"
"140446","SOLARINDS-Jun2026-21500-CE","SOLARINDS 30 JUN 21500 CALL","","5.0000","50","OPTSTK","D","NSE","196.5500","0.0500","2026-06-30 14:00:00","21500.0","1500"
"141885","SUPREMEIND-Jun2026-3550-CE","SUPREMEIND 30 JUN 3550 CALL","","5.0000","175","OPTSTK","D","NSE","191.8500","0.0500","2026-06-30 14:00:00","3550.0","7000"
"140447","SOLARINDS-Jun2026-21500-PE","SOLARINDS 30 JUN 21500 PUT","","5.0000","50","OPTSTK","D","NSE","4356.6000","2207.3000","2026-06-30 14:00:00","21500.0","1500"
"141886","SUPREMEIND-Jun2026-3550-PE","SUPREMEIND 30 JUN 3550 PUT","","5.0000","175","OPTSTK","D","NSE","219.2500","19.4500","2026-06-30 14:00:00","3550.0","7000"
"141887","SUPREMEIND-Jun2026-3650-CE","SUPREMEIND 30 JUN 3650 CALL","","5.0000","175","OPTSTK","D","NSE","137.8500","0.0500","2026-06-30 14:00:00","3650.0","7000"
"141888","SUPREMEIND-Jun2026-3650-PE","SUPREMEIND 30 JUN 3650 PUT","","5.0000","175","OPTSTK","D","NSE","331.3500","88.5500","2026-06-30 14:00:00","3650.0","7000"
"142040","SUPREMEIND-Jul2026-3100-CE","SUPREMEIND 28 JUL 3100 CALL","","5.0000","175","OPTSTK","D","NSE","665.1000","322.6000","2026-07-28 14:00:00","3100.0","7000"
"141889","SUPREMEIND-Jun2026-3750-CE","SUPREMEIND 30 JUN 3750 CALL","","5.0000","175","OPTSTK","D","NSE","128.4000","5.2000","2026-06-30 14:00:00","3750.0","7000"
